date,open,high,low,close,adj_close,volume
2018-10-11,334.73,338.00,325.01,326.26,298.79,1937900
2018-10-10,346.85,347.25,336.75,336.75,308.40,1792500
2018-10-09,348.62,349.46,346.16,347.31,318.07,986100
2018-10-08,346.89,350.49,346.27,349.93,320.47,825100
2018-10-05,348.30,350.90,345.65,347.21,317.98,889000
2018-10-04,346.82,349.66,345.59,349.46,320.04,1203600
2018-10-03,350.00,351.35,347.22,347.44,318.19,1237500
2018-10-02,348.62,349.88,346.37,349.07,319.68,960500
2018-10-01,347.09,348.33,344.87,347.93,318.63,809500
2018-09-28,345.72,348.00,344.71,345.96,316.83,1827500
2018-09-27,344.16,346.79,342.41,346.05,316.91,1170000
2018-09-26,343.00,344.86,342.39,342.88,314.01,1159900
2018-09-25,338.48,345.33,337.45,343.54,314.61,1360500
2018-09-24,336.81,339.32,334.30,337.58,309.16,1176800
2018-09-21,334.07,337.91,334.07,337.66,309.23,1875700
2018-09-20,339.86,340.30,329.01,333.13,305.08,2003900
2018-09-19,343.22,345.77,336.51,339.30,310.73,1771200
2018-09-18,340.00,344.85,339.48,343.22,314.32,1149100
2018-09-17,336.50,339.68,336.00,339.34,310.77,1117300
2018-09-14,331.31,336.50,329.50,335.80,307.53,1312000
2018-09-13,326.72,331.86,326.59,331.28,303.39,1294800
2018-09-12,321.38,325.84,321.38,325.28,297.89,1326400
2018-09-11,322.04,323.85,320.30,322.23,295.10,798200
2018-09-10,328.72,329.18,322.66,322.95,295.76,1424000
2018-09-07,328.03,330.88,326.89,328.53,300.87,1292000
2018-09-06,321.56,329.54,321.30,328.91,301.22,1326600
2018-09-05,320.89,321.67,319.51,321.33,294.27,892700
2018-09-04,320.00,322.25,317.60,321.91,294.81,947400
2018-08-31,318.56,320.89,317.01,320.41,293.43,1055500
2018-08-30,324.00,326.49,320.93,321.85,292.92,1409700
2018-08-29,324.46,324.92,322.20,324.32,295.17,966000
2018-08-28,324.66,325.00,322.30,324.34,295.19,820000
2018-08-27,322.07,325.00,322.00,324.34,295.19,737500
2018-08-24,320.00,321.39,318.72,321.29,292.41,773200
2018-08-23,322.08,322.15,318.87,320.01,291.24,717700
2018-08-22,324.05,324.52,321.80,321.92,292.98,690600
2018-08-21,324.40,325.41,323.13,324.39,295.23,1167600
2018-08-20,325.26,325.97,323.81,324.22,295.08,877400
2018-08-17,325.86,327.42,324.72,325.23,296.00,1397400
2018-08-16,320.00,326.62,319.81,325.86,296.57,1195200
2018-08-15,318.37,318.91,314.44,317.70,289.14,1321400
2018-08-14,314.89,320.21,314.63,318.59,289.95,974500
2018-08-13,312.51,315.26,312.00,313.64,285.45,790300
2018-08-10,314.90,314.90,311.39,313.12,284.97,1081900
2018-08-09,314.79,316.50,312.67,315.71,287.33,1048200
2018-08-08,317.50,317.78,314.21,315.31,286.97,922600
2018-08-07,317.24,318.24,313.58,317.41,288.88,1088500
2018-08-06,318.61,318.61,313.68,316.92,288.43,1736700
2018-08-03,322.62,322.62,319.11,320.55,291.74,945400
2018-08-02,322.53,323.15,320.24,322.02,293.07,820400
2018-08-01,325.59,326.07,322.57,324.93,295.72,1392200
2018-07-31,321.38,326.43,321.38,326.10,296.79,986300
2018-07-30,324.10,325.99,319.62,320.11,291.34,1270500
2018-07-27,324.40,325.14,321.79,324.09,294.96,1009900
2018-07-26,324.83,325.87,321.17,322.94,293.91,2011800
2018-07-25,323.05,324.97,316.67,324.36,295.20,2104600
2018-07-24,325.00,329.65,313.00,322.57,293.57,3253400
2018-07-23,322.55,323.50,316.79,318.33,289.72,1585300
2018-07-20,318.35,322.85,317.44,322.55,293.56,1563900
2018-07-19,319.30,320.86,318.18,319.60,290.87,759900
2018-07-18,317.71,320.58,316.50,319.77,291.03,860400
2018-07-17,319.89,320.98,316.12,317.50,288.96,868200
2018-07-16,319.38,323.38,317.58,319.05,290.37,1303400
2018-07-13,313.68,319.50,313.52,318.37,289.75,1662500
2018-07-12,309.40,314.47,308.80,313.31,285.15,1283300
2018-07-11,307.83,309.38,305.93,306.58,279.02,896200
2018-07-10,308.11,310.91,307.21,308.83,281.07,1525500
2018-07-09,301.00,307.47,300.36,306.48,278.93,1244400
2018-07-06,298.41,301.51,296.21,299.19,272.30,1103500
2018-07-05,300.28,303.16,297.19,299.19,272.30,986300
2018-07-03,300.00,302.59,298.62,299.46,272.54,651000
2018-07-02,294.17,299.30,292.32,299.12,272.23,977900
2018-06-29,297.48,299.98,295.26,295.43,268.87,1267800
2018-06-28,295.00,296.71,291.52,295.24,268.70,1424300
2018-06-27,299.39,302.12,294.54,294.78,268.28,1523900
2018-06-26,298.81,300.43,297.08,299.08,272.20,1670800
2018-06-25,297.35,303.33,296.07,298.77,271.91,1944800
2018-06-22,301.38,301.81,298.69,299.38,272.47,1364200
2018-06-21,302.65,302.86,298.10,300.38,273.38,1517500
2018-06-20,302.37,304.97,301.23,302.86,275.64,1620800
2018-06-19,306.72,307.63,301.65,302.52,275.33,1821600
2018-06-18,307.38,310.00,306.00,309.52,281.70,1259300
2018-06-15,309.62,310.97,306.34,310.14,282.26,1786300
2018-06-14,314.54,315.80,310.01,310.59,282.67,1396200
2018-06-13,314.67,317.80,312.67,314.35,286.09,2014200
2018-06-12,319.63,320.03,311.25,315.16,286.83,1743100
2018-06-11,322.12,322.62,319.16,319.30,290.60,911100
2018-06-08,321.73,322.60,318.10,322.31,293.34,1260300
2018-06-07,320.50,322.15,318.94,321.95,293.01,1088200
2018-06-06,320.77,321.88,318.51,319.91,291.15,1083400
2018-06-05,318.11,321.24,317.49,320.02,291.25,873100
2018-06-04,317.11,319.25,316.22,318.17,289.57,857000
2018-06-01,316.92,317.80,315.47,316.63,288.17,886900
2018-05-31,319.24,320.28,314.47,314.54,286.27,1452700
2018-05-30,319.03,321.81,317.16,321.04,290.36,901400
2018-05-29,319.67,320.69,315.36,317.20,286.89,1159800
2018-05-25,326.00,327.22,319.86,320.80,290.14,1020300
2018-05-24,324.66,329.13,323.34,326.35,295.16,1211900
2018-05-23,315.83,325.53,314.13,325.32,294.23,1603400
2018-05-22,323.26,323.60,317.04,317.13,286.83,1501700
2018-05-21,322.50,324.53,321.16,324.28,293.29,1001500
2018-05-18,320.76,322.00,319.80,320.45,289.83,1013900
2018-05-17,319.00,321.50,317.40,320.42,289.80,961600
2018-05-16,320.10,321.71,318.84,319.33,288.82,915800
2018-05-15,317.75,320.35,317.00,319.77,289.21,1131200
2018-05-14,323.25,323.98,317.44,319.08,288.59,1417200
2018-05-11,324.69,325.86,322.76,324.04,293.08,844900
2018-05-10,328.48,329.02,322.95,324.49,293.48,1261600
2018-05-09,325.62,328.55,324.70,326.12,294.96,1700000
2018-05-08,317.71,325.39,317.30,324.19,293.21,2949500
2018-05-07,312.23,317.92,312.09,317.71,287.35,1816800
2018-05-04,308.11,312.70,307.26,311.44,281.68,1675500
2018-05-03,303.95,310.50,300.50,309.93,280.31,2889900
2018-05-02,307.28,313.40,305.20,305.70,276.49,2644800
2018-05-01,320.49,321.24,302.09,308.46,278.98,3880100
2018-04-30,322.35,325.46,320.20,320.84,290.18,1451100
2018-04-27,329.95,330.23,321.70,322.03,291.26,1580600
2018-04-26,330.00,334.86,324.13,330.40,298.83,1847500
2018-04-25,336.68,337.15,320.56,329.50,298.01,3030800
2018-04-24,360.02,361.99,330.64,336.49,304.34,3780500
2018-04-23,352.79,358.62,352.45,358.60,324.33,1986000
2018-04-20,354.53,355.00,351.13,351.99,318.35,1185300
2018-04-19,351.60,354.21,350.18,353.38,319.61,781700
2018-04-18,351.30,352.25,349.34,351.15,317.59,843600
2018-04-17,347.79,350.12,346.13,349.14,315.78,1061800
2018-04-16,344.87,347.74,344.55,345.70,312.67,1141300
2018-04-13,344.08,345.06,340.69,342.60,309.86,763100
2018-04-12,340.62,344.50,340.52,342.88,310.11,1091600
2018-04-11,338.51,346.25,337.98,339.44,307.00,1481100
2018-04-10,340.63,341.05,337.10,339.36,306.93,996300
2018-04-09,337.48,340.84,335.46,335.91,303.81,981200
2018-04-06,343.59,344.68,332.84,334.66,302.68,1417900
2018-04-05,344.23,346.93,340.01,346.65,313.52,1589400
2018-04-04,328.88,341.97,327.50,341.79,309.13,1449400
2018-04-03,334.97,337.03,330.68,334.71,302.73,1296500
2018-04-02,337.06,337.90,328.75,333.00,301.18,1298600
2018-03-29,336.04,341.00,335.39,337.93,305.64,1039300
2018-03-28,340.00,340.66,333.22,335.33,303.29,1422000
2018-03-27,345.30,345.94,336.60,338.85,306.47,1295100
2018-03-26,342.40,344.60,339.27,343.93,311.06,1611100
2018-03-23,327.00,344.14,326.77,336.31,304.17,2898600
2018-03-22,333.18,335.47,325.79,327.15,295.89,1536300
2018-03-21,336.26,338.73,332.49,335.47,303.41,1270500
2018-03-20,335.73,339.50,335.22,335.60,303.53,1153900
2018-03-19,330.30,336.23,330.25,335.25,303.21,1502900
2018-03-16,333.38,334.35,329.23,331.40,299.73,4718100
2018-03-15,331.94,334.43,328.78,333.23,301.39,1877200
2018-03-14,335.71,336.38,327.58,331.68,299.99,1712400
2018-03-13,334.78,335.91,332.08,333.46,301.60,1622100
2018-03-12,341.00,341.35,333.04,333.10,301.27,2283200
2018-03-09,341.78,342.56,338.08,340.49,307.95,1568600
2018-03-08,343.12,343.70,339.34,341.78,309.12,1056400
2018-03-07,336.23,343.19,334.10,342.20,309.50,1351000
2018-03-06,342.90,343.99,337.95,339.50,307.06,1307800
2018-03-05,339.83,342.78,337.62,342.36,309.64,1812400
2018-03-02,337.50,342.85,335.05,341.72,309.07,1684100
2018-03-01,352.46,353.58,337.58,339.69,307.23,2307100
2018-02-28,357.36,359.20,352.42,352.44,318.76,988400
2018-02-27,359.35,362.32,358.09,358.17,322.13,1379700
2018-02-26,360.00,361.32,357.08,358.70,322.61,1156300
2018-02-23,356.25,358.69,353.84,358.69,322.60,902500
2018-02-22,358.44,358.97,354.51,355.41,319.65,1432700
2018-02-21,359.00,362.98,357.00,357.06,321.14,1391000
2018-02-20,359.15,362.67,357.23,358.69,322.60,1102600
2018-02-16,361.00,363.00,357.84,360.53,324.26,1084800
2018-02-15,357.40,361.02,354.74,361.00,324.68,1167600
2018-02-14,348.81,355.39,348.20,354.66,318.98,1652100
2018-02-13,345.20,351.06,344.51,350.23,314.99,1279300
2018-02-12,344.54,348.47,340.10,345.81,311.02,1829200
2018-02-09,338.10,344.88,332.25,341.42,307.07,2366600
2018-02-08,350.21,350.99,334.01,334.30,300.67,2627600
2018-02-07,338.29,350.34,337.82,345.43,310.68,2052900
2018-02-06,328.71,340.01,327.23,337.59,303.63,2603000
2018-02-05,348.63,353.99,326.11,336.46,302.61,2947100
2018-02-02,355.00,358.00,351.52,352.66,317.18,1958600
2018-02-01,354.26,361.79,354.01,357.38,321.42,1579700
2018-01-31,353.28,358.52,352.45,354.85,319.15,1887200
2018-01-30,346.52,352.72,345.05,350.39,315.14,2032900
2018-01-29,350.00,354.32,342.15,351.42,316.06,2881100
2018-01-26,336.87,345.11,334.74,344.90,310.20,2057300
2018-01-25,331.04,335.19,330.21,334.72,301.04,1782900
2018-01-24,328.87,332.48,327.42,330.49,297.24,1360200
2018-01-23,329.99,331.15,328.51,328.70,295.63,1066200
2018-01-22,331.77,332.70,328.97,329.00,295.90,1463000
2018-01-19,334.24,334.89,331.78,332.00,298.60,1511800
2018-01-18,334.11,335.92,332.99,333.00,299.50,973200
2018-01-17,331.46,335.74,330.32,334.86,301.17,1009600
2018-01-16,336.35,336.67,330.00,330.11,296.90,1374900
2018-01-12,331.35,336.35,331.03,336.25,302.42,1428100
2018-01-11,331.85,332.08,330.16,331.13,297.82,1152000
2018-01-10,331.07,333.74,330.01,331.05,297.74,1504600
2018-01-09,329.00,331.83,328.42,330.51,297.26,865400
2018-01-08,328.96,330.41,327.81,328.16,295.14,1084500
2018-01-05,325.99,330.18,325.98,329.68,296.51,1241100
2018-01-04,321.19,326.90,320.99,326.72,293.85,1443000
2018-01-03,318.98,321.52,318.63,321.21,288.89,893400
2018-01-02,322.00,322.62,317.50,318.54,286.49,1189600
2017-12-29,322.22,323.15,321.02,321.05,288.75,731200
2017-12-28,319.83,322.30,319.71,322.10,289.69,721700
2017-12-27,319.67,319.67,318.07,319.44,287.30,574700
2017-12-26,318.36,319.77,317.97,318.51,286.47,516900
2017-12-22,318.30,319.24,317.60,318.03,286.03,542100
2017-12-21,319.00,319.20,317.01,317.19,285.28,868700
2017-12-20,319.84,321.26,317.65,317.72,285.75,932400
2017-12-19,322.76,323.13,319.78,319.97,287.78,931000
2017-12-18,323.59,323.94,319.00,322.76,290.29,1254400
2017-12-15,318.69,323.38,318.43,322.82,290.34,1929400
2017-12-14,318.21,319.03,316.42,317.01,285.12,867600
2017-12-13,316.66,319.83,316.30,317.79,285.82,862400
2017-12-12,316.38,316.90,314.91,315.89,284.11,1082200
2017-12-11,315.45,317.24,315.15,316.17,284.36,765800
2017-12-08,316.56,316.56,313.45,315.85,284.07,853900
2017-12-07,311.83,315.36,311.81,314.42,282.79,972300
2017-12-06,311.98,313.07,310.25,311.97,280.58,824800
2017-12-05,314.50,314.50,310.07,310.14,278.94,1171000
2017-12-04,315.94,316.52,311.61,311.78,280.41,1365900
2017-12-01,319.06,319.63,311.13,313.57,282.02,1707400
2017-11-30,319.62,320.94,318.48,319.12,287.01,2626200
2017-11-29,319.50,321.21,318.33,320.76,286.69,1190500
2017-11-28,316.78,319.43,316.17,319.01,285.13,967200
2017-11-27,316.00,316.89,315.05,316.70,283.06,657800
2017-11-24,315.09,316.23,315.02,315.82,282.27,320900
2017-11-22,316.31,316.86,314.35,314.87,281.43,685700
2017-11-21,315.24,317.62,314.61,316.94,283.28,858000
2017-11-20,310.20,315.57,310.01,314.65,281.23,901800
2017-11-17,311.59,312.43,309.50,309.70,276.80,692300
2017-11-16,311.09,312.80,311.00,312.65,279.44,635500
2017-11-15,313.10,313.78,310.54,310.64,277.64,754900
2017-11-14,312.00,314.00,310.70,313.74,280.42,605700
2017-11-13,311.00,313.28,310.31,312.95,279.71,702800
2017-11-10,310.30,311.68,309.76,311.17,278.12,630800
2017-11-09,314.85,315.06,310.28,311.08,278.04,890600
2017-11-08,313.44,315.70,313.30,315.64,282.11,729600
2017-11-07,310.08,313.37,310.08,313.29,280.01,874200
2017-11-06,309.72,311.93,308.68,310.08,277.14,717300
2017-11-03,310.92,311.85,309.04,309.99,277.06,652200
2017-11-02,306.11,310.86,306.11,310.86,277.84,868900
2017-11-01,309.05,309.66,306.23,306.60,274.03,1016100
2017-10-31,309.16,309.83,308.14,308.16,275.43,693900
2017-10-30,308.50,310.42,307.82,308.63,275.85,1157300
2017-10-27,307.95,310.38,307.75,308.00,275.29,998600
2017-10-26,313.44,314.42,303.31,307.89,275.19,1599400
2017-10-25,312.86,315.96,311.31,312.43,279.24,1658800
2017-10-24,314.69,317.00,310.61,313.15,279.89,2567800
2017-10-23,321.06,321.56,319.87,320.73,286.66,1239000
2017-10-20,317.93,320.00,316.60,320.00,286.01,933400
2017-10-19,315.57,317.07,313.02,316.84,283.19,727600
2017-10-18,318.33,318.82,314.70,315.57,282.05,1131100
2017-10-17,318.70,318.93,317.02,318.27,284.46,741600
2017-10-16,319.74,320.67,317.74,318.94,285.06,588200
2017-10-13,321.62,322.19,319.14,319.39,285.47,1095500
2017-10-12,318.35,321.56,318.28,321.15,287.04,867700
2017-10-11,317.65,318.80,317.05,318.59,284.75,706300
2017-10-10,318.32,318.32,316.22,317.71,283.96,941500
2017-10-09,316.62,318.34,315.50,317.30,283.60,880100
2017-10-06,315.00,316.46,314.28,316.46,282.85,857700
2017-10-05,312.82,315.29,312.64,314.58,281.17,950400
2017-10-04,313.28,314.10,312.46,313.02,279.77,903700
2017-10-03,311.38,314.02,311.30,312.86,279.63,803000
2017-10-02,310.79,311.38,309.27,311.33,278.26,1007800
2017-09-29,308.95,310.36,308.69,310.29,277.33,911500
2017-09-28,309.01,310.37,306.58,309.13,276.30,824200
2017-09-27,309.70,311.32,309.01,310.13,277.19,973300
2017-09-26,308.55,310.69,308.21,309.58,276.70,1025800
2017-09-25,308.48,308.97,304.71,306.85,274.26,1222400
2017-09-22,308.65,311.36,308.26,308.54,275.77,1018600
2017-09-21,308.10,308.91,307.39,308.01,275.29,875600
2017-09-20,305.36,307.96,305.24,307.90,275.20,1265000
2017-09-19,304.29,307.26,303.66,305.65,273.18,1365100
2017-09-18,302.86,304.33,302.40,303.80,271.53,1005500
2017-09-15,302.34,303.35,301.03,302.30,270.19,2025900
2017-09-14,300.20,301.39,298.40,301.34,269.33,1507600
2017-09-13,303.06,303.06,300.11,300.20,268.31,1143100
2017-09-12,304.45,304.76,302.91,303.73,271.47,640800
2017-09-11,303.70,304.59,302.21,304.48,272.14,917600
2017-09-08,301.52,303.66,301.52,302.90,270.73,1161100
2017-09-07,301.45,302.77,300.24,302.35,270.24,923400
2017-09-06,303.41,303.94,301.31,301.45,269.43,1217400
2017-09-05,304.45,304.53,301.91,302.20,270.10,1387200
2017-09-01,305.96,306.34,302.19,302.19,270.09,1188800
2017-08-31,306.86,306.86,304.97,305.39,272.95,982400
2017-08-30,306.42,307.22,305.50,306.30,273.77,1273000
2017-08-29,304.50,308.18,304.50,308.14,273.78,1277600
2017-08-28,303.73,303.85,302.51,303.61,269.76,830400
2017-08-25,303.92,304.68,302.71,302.80,269.04,571100
2017-08-24,303.51,304.05,301.25,302.60,268.86,574400
2017-08-23,304.00,304.56,302.53,302.84,269.07,697100
2017-08-22,303.51,305.48,302.97,304.80,270.82,960400
2017-08-21,300.00,302.23,297.77,301.88,268.22,962200
2017-08-18,300.87,301.26,298.82,299.20,265.84,1204700
2017-08-17,305.26,305.65,301.27,301.42,267.81,1067000
2017-08-16,305.88,306.81,305.35,305.80,271.70,1035600
2017-08-15,307.97,308.48,305.52,306.20,272.06,1020300
2017-08-14,305.45,308.06,304.26,307.58,273.29,1203000
2017-08-11,302.84,306.45,302.58,303.75,269.88,987800
2017-08-10,306.55,307.10,303.00,303.25,269.44,1339600
2017-08-09,301.20,305.54,301.00,305.22,271.19,1750600
2017-08-08,297.79,300.42,297.33,300.10,266.64,1009300
2017-08-07,297.31,297.73,296.60,297.15,264.02,769100
2017-08-04,296.27,297.00,295.04,297.00,263.89,796400
2017-08-03,294.00,295.91,292.80,295.82,262.84,983600
2017-08-02,292.73,294.84,292.15,294.70,261.84,983700
2017-08-01,293.93,294.33,291.90,292.65,260.02,1036700
2017-07-31,291.42,293.84,291.03,292.13,259.56,1139200
2017-07-28,288.07,290.77,286.58,290.41,258.03,1086200
2017-07-27,290.20,290.49,286.17,288.13,256.00,1117400
2017-07-26,290.82,290.99,288.77,289.85,257.53,882400
2017-07-25,291.48,292.07,289.72,289.83,257.52,805200
2017-07-24,289.47,291.24,289.20,290.28,257.91,768700
2017-07-21,288.30,290.07,286.86,289.12,256.88,1230100
2017-07-20,290.58,290.74,288.94,289.67,257.37,1150900
2017-07-19,287.68,291.28,287.04,290.67,258.26,1139700
2017-07-18,290.64,292.97,286.03,286.79,254.81,1811000
2017-07-17,288.50,290.06,287.61,288.49,256.32,1319300
2017-07-14,287.05,288.77,286.71,288.13,256.00,887900
2017-07-13,287.12,287.85,285.78,286.76,254.79,705100
2017-07-12,287.15,288.77,286.36,286.36,254.43,812600
2017-07-11,285.57,287.75,285.06,286.42,254.49,915600
2017-07-10,285.50,287.91,284.22,285.57,253.73,1347800
2017-07-07,281.66,286.95,281.50,285.20,253.40,1197200
2017-07-06,282.00,283.48,280.40,280.96,249.63,766000
2017-07-05,279.50,283.72,279.40,282.40,250.91,869500
2017-07-03,277.39,280.48,277.20,278.92,247.82,462800
2017-06-30,277.62,278.92,276.32,277.61,246.66,1085900
2017-06-29,279.85,279.85,274.69,276.73,245.88,905200
2017-06-28,279.08,280.92,278.37,280.02,248.80,955700
2017-06-27,279.32,280.21,277.83,277.83,246.85,740500
2017-06-26,281.17,283.20,279.49,279.70,248.51,886500
2017-06-23,280.03,281.48,280.03,280.64,249.35,1026800
2017-06-22,282.73,283.71,280.38,280.43,249.16,694000
2017-06-21,283.68,284.02,282.34,282.99,251.44,801400
2017-06-20,282.95,284.98,282.40,282.89,251.35,967600
2017-06-19,281.75,284.48,281.39,282.30,250.82,1064100
2017-06-16,282.13,282.28,280.68,281.11,249.77,1287600
2017-06-15,279.75,281.57,277.77,280.93,249.61,617700
2017-06-14,278.10,282.32,278.00,280.30,249.05,828900
2017-06-13,276.90,278.94,275.48,278.36,247.32,638500
2017-06-12,277.00,277.23,273.92,276.89,246.02,835900
2017-06-09,277.66,279.19,276.61,277.00,246.12,1021700
2017-06-08,277.38,278.69,276.67,277.62,246.67,1116400
2017-06-07,277.41,277.85,276.24,277.38,246.45,658900
2017-06-06,279.54,279.95,276.72,276.88,246.01,890800
2017-06-05,281.50,282.30,280.09,280.13,248.90,622500
2017-06-02,281.28,282.89,280.75,281.76,250.34,748500
2017-06-01,281.18,281.70,279.50,280.96,249.63,829300
2017-05-31,279.47,281.28,279.27,281.13,249.79,1506600
2017-05-30,281.83,282.84,279.73,280.09,248.86,902200
2017-05-26,282.04,284.00,281.54,283.65,250.41,854600
2017-05-25,281.00,282.33,280.56,282.06,249.00,834300
2017-05-24,278.22,280.56,278.11,280.05,247.23,871700
2017-05-23,278.00,278.62,276.10,278.36,245.74,874700
2017-05-22,280.79,280.79,276.22,277.03,244.56,1601200
2017-05-19,268.70,272.88,268.11,272.79,240.82,1254100
2017-05-18,268.54,269.00,266.01,267.32,235.99,1245900
2017-05-17,271.65,271.65,268.91,269.24,237.69,943300
2017-05-16,272.08,273.26,271.43,271.65,239.81,614100
2017-05-15,271.28,272.47,271.05,272.35,240.43,616500
2017-05-12,270.91,271.70,270.75,271.26,239.47,599700
2017-05-11,271.14,272.25,270.20,272.09,240.20,605500
2017-05-10,272.88,273.71,270.17,271.74,239.89,934500
2017-05-09,273.00,274.22,272.27,273.87,241.77,897900
2017-05-08,272.92,274.00,272.10,272.50,240.56,674800
2017-05-05,270.68,273.10,270.21,273.03,241.03,812700
2017-05-04,269.87,270.71,268.86,270.51,238.81,691100
2017-05-03,268.75,269.95,268.20,269.60,238.00,636500
2017-05-02,268.19,269.87,268.00,269.49,237.91,737100
2017-05-01,269.55,270.11,268.37,268.43,236.97,841500
2017-04-28,271.07,271.54,268.62,269.45,237.87,1004200
2017-04-27,270.84,272.77,269.94,271.14,239.36,953800
2017-04-26,270.59,272.51,269.54,270.35,238.67,1477200
2017-04-25,273.90,274.50,267.68,270.02,238.37,2963900
2017-04-24,275.54,276.64,274.31,276.21,243.84,1098800
2017-04-21,272.20,274.49,272.00,273.09,241.08,955500
2017-04-20,270.15,273.20,269.67,271.85,239.99,814600
2017-04-19,269.69,270.05,268.67,269.63,238.03,815900
2017-04-18,269.88,270.70,268.22,268.78,237.28,762800
2017-04-17,268.13,269.90,267.91,269.88,238.25,811600
2017-04-13,268.14,270.28,268.00,268.00,236.59,764000
2017-04-12,269.89,270.48,268.04,268.51,237.04,955400
2017-04-11,269.00,270.52,268.18,270.27,238.60,744400
2017-04-10,270.19,271.36,268.83,269.03,237.50,789300
2017-04-07,272.34,272.34,268.18,270.23,238.56,1020800
2017-04-06,266.87,267.79,266.32,267.11,235.81,740400
2017-04-05,269.84,270.95,266.81,266.98,235.69,949500
2017-04-04,268.54,270.05,268.25,269.56,237.97,567900
2017-04-03,267.60,269.30,267.35,268.68,237.19,799100
2017-03-31,270.47,270.47,267.60,267.60,236.24,1214400
2017-03-30,268.56,270.93,268.21,270.54,238.83,562200
2017-03-29,268.92,268.92,267.26,268.24,236.80,814100
2017-03-28,266.63,270.79,266.02,269.12,237.58,1021300
2017-03-27,265.65,267.88,264.04,267.16,235.85,994300
2017-03-24,269.83,269.98,266.73,267.42,236.08,870500
2017-03-23,269.42,271.47,268.98,269.50,237.92,803800
2017-03-22,268.83,270.28,267.91,269.42,237.84,1021200
2017-03-21,272.35,273.02,268.36,269.00,237.47,1359600
2017-03-20,272.16,274.57,271.63,272.03,240.15,1325000
2017-03-17,268.78,272.18,268.30,271.98,240.10,2127700
2017-03-16,270.68,270.68,267.13,267.94,236.54,982200
2017-03-15,268.00,269.87,267.75,269.44,237.86,748500
2017-03-14,268.93,269.15,267.38,268.00,236.59,701600
2017-03-13,268.51,269.26,268.00,269.19,237.64,819100
2017-03-10,269.90,269.90,267.27,268.66,237.17,687200
2017-03-09,268.00,269.00,267.54,268.68,237.19,729400
2017-03-08,269.00,269.05,267.31,267.72,236.34,818000
2017-03-07,267.31,269.38,267.30,269.04,237.51,884000
2017-03-06,267.43,268.48,266.80,267.72,236.34,778300
2017-03-03,267.07,268.33,266.25,267.76,236.38,771100
2017-03-02,269.00,269.00,266.22,266.99,235.70,954200
2017-03-01,269.09,270.00,267.33,268.38,236.93,1125600
2017-02-28,269.64,269.72,266.45,266.58,235.34,2049400
2017-02-27,265.00,270.00,264.20,269.36,237.79,1499700
2017-02-24,264.57,266.00,263.18,266.00,233.22,929200
2017-02-23,266.31,266.31,263.77,264.85,232.21,1008300
2017-02-22,265.00,266.02,264.21,265.92,233.15,712700
2017-02-21,264.81,266.07,264.19,265.66,232.92,957300
2017-02-17,264.71,265.43,263.50,265.35,232.65,882100
2017-02-16,263.92,265.40,262.73,265.33,232.63,858500
2017-02-15,262.00,263.76,261.07,263.46,230.99,1063800
2017-02-14,262.19,263.16,261.85,262.56,230.20,824200
2017-02-13,261.05,263.11,261.02,262.35,230.02,906700
2017-02-10,258.48,260.92,258.00,260.55,228.44,748800
2017-02-09,256.74,259.04,256.74,258.20,226.38,869300
